,DATE,RICE,WHEAT,RAW_OIL,REFINED_HYDROCARBONE,PEANUT_PRODUCTS_QTE,PEANUT_PRODUCTS_VALUE,PECHE,PRINCIPAL,INTERETS,IMPOT_REVENU_ET_SOCIETE,IMPOT_EMPLOYEUR_CFCE,TAXE_BIENS_SERVICES,TAXE_COMMERCE_EXTERIEUR,IMPOT_SUR_PROPRIETE_AUTRES_IMP,FOND_SEC_PP_FSIP,RECETTES_NON_FISCALES,MASSE_SALARIALE,FRAIS_HOSPITALISATION,EFFECTIF,OIGNON_LOCAL,OIGNON_IMPORTE,CEREALES_LOCALES_SOUNA,CEREALES_LOCALES_SORGHO,CEREALES_LOCALES_MAIS,RIZ_BRISE_PARFUME_LUXE,RIZ_BRISE_PARFUME_ORDIN,RIZ_BRISE_NON_PARFUME,RIZ_BRISE_INDIEN_ORD,RIZ_BRISE_LOCAL,AERIEN_MVTS_AERONEFS,AERIEN_PASSAGERS_DEPARTS,AERIEN_PASSAGERS_ARRIVEES,AERIEN_PASSAGERS_TRANSIT,AERIEN_FRET_DEPARTS,AERIEN_FRET_ARRIVEES,MARIT_EMBRQMT_MARCHNDIS_DIV,MARIT_EMBRQMT_PHOSPAHTES,MARIT_EMBARQMT_PRODUIS_MER,MARIT_DEBARQMT_MARCHDIS_DIV,MARIT_DEBARQMT_PETROLE_BRUT,MARIT_DEBARQMT_HYDROCARB_RAFF,MARIT_PDUIT_MER_DEBARQUEMENT,MARIT_PDUIT_MER_TRANSBORDEMENT,RECETTES_FISCALES,RECETTES_BUDGETAIRES,RECETTES_BUDGETAIRES_DIFF,Année,Mois,Trimestre,RECETTES_BUDGETAIRES_lag_1,RECETTES_BUDGETAIRES_lag_2,RECETTES_BUDGETAIRES_lag_3,RECETTES_BUDGETAIRES_lag_6,RECETTES_BUDGETAIRES_lag_12,RECETTES_BUDGETAIRES_ma_3,RECETTES_BUDGETAIRES_ma_6,RECETTES_BUDGETAIRES_ma_12,Mois_sin,Mois_cos,Trimestre_sin,Trimestre_cos
69,2014-10-01,84.102871,25.000002,134.284951,53.418092,4.623798,2.87711821,8.195,65.2,62.7,20.8,1.6,61.18000000000001,21.73,4.2,12.8,7.800000000000001,39.552359396,1.153197787,101949.0,258.3333333333333,344.3181818181818,255.6818181818182,263.75,234.25,462.5,407.1590909090909,272.3863636363636,268.8095238095238,268.75,2922.0,58865.0,75950.0,11855.0,921.855,1204.318,417.275,33.85,8.195,809.495957,134.284951,53.418092,4.248,11.115,122.31,130.11,14.095399678000007,2014,10,4,116.014600322,107.74294246200002,153.350791457,128.93952975399998,94.1,117.9558475946667,138.22019935350002,127.94267832783333,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
70,2014-11-01,81.22453,38.399995,0.84629,86.530198,4.151388,2.173236147,9.192,65.2,62.7,21.8,0.4,60.75000000000001,18.67,4.5,2.4,1.1,41.739884229,1.135108172,102987.0,0.0,325.0,247.3,258.8888888888889,229.2,492.0,377.5,271.9,266.875,265.625,3241.0,61267.0,68216.0,16616.0,1302.419,1197.024,234.393,31.9,9.192,570.499512,0.84629,86.530198,3.675,7.533,108.52,109.62,-20.49000000000001,2014,11,4,130.11,116.014600322,107.74294246200002,163.661879873,102.9,118.5815334406667,129.2132193746667,128.50267832783334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
71,2014-12-01,88.218161,61.13215,128.78817,155.791561,16.144999,7.815520535,8.512,65.2,62.7,35.4,1.5,91.1,25.2,6.9,11.3,20.3,41.74487021836903,1.157344014464999,103360.0,0.0,363.6363636363636,246.9318181818182,250.625,236.66666666666669,453.125,370.45454545454544,270.22727272727275,264.70238095238096,259.9537037037037,3383.0,64586.0,87624.0,20843.0,2195.999,1326.23,258.16,17.3,8.512,759.5942689999999,128.78817,155.791561,5.945,4.15,171.4,191.7,82.07999999999998,2014,12,4,109.62,130.11,116.014600322,158.440982007,156.5,143.81000000000003,134.75638904016668,131.43601166116665,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
72,2015-01-01,66.390892,49.679664,0.802794,111.409023,15.18792,6.312762835,13.564,31.4,20.3,33.3,1.7,44.2,11.6,5.9,2.3,9.6,48.652616988,2.23728849,103162.0,0.0,413.6363636363636,245.3030303030303,250.0,230.4545454545454,450.0,358.3333333333333,270.0,266.42857142857144,264.07407407407413,2916.0,77160.0,71070.0,19480.0,1925.505,1404.37,396.962,37.78,13.564,685.313183,0.802794,111.409023,5.919,4.678,99.0,108.6,-83.1,2015,1,1,191.7,109.62,130.11,153.350791457,88.22111573699999,136.64000000000001,127.29792379733334,133.13425201641667,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
73,2015-02-01,40.227548,18.704454,133.750781,74.207286,15.59764,8.033639649,15.827,31.4,20.3,65.5,1.7,46.9,12.7,5.4,5.0,2.5,42.045438053,1.1106003497,103711.0,323.8333333333333,417.27272727272725,244.9090909090909,244.0,234.1,447.5,356.3636363636364,272.45454545454544,268.07142857142856,248.46818181818185,3297.0,79419.0,71994.0,16290.0,1747.476,1109.249,211.853,44.6,15.827,593.0479330000001,133.750781,74.207286,5.693,4.364,137.2,139.7,31.099999999999994,2015,2,1,108.6,191.7,109.62,107.74294246200002,124.072494334,146.66666666666669,132.62410005366667,134.43654415525,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
74,2015-03-01,189.633027,4.920645,0.0,63.4605,18.32622,10.790104247,16.72,31.4,20.3,27.6,1.6,59.1,21.2,4.4,3.1,2.4,43.549544033,0.877001126,104260.0,338.6363636363636,485.7142857142857,245.9090909090909,250.0,233.33333333333331,450.0,368.1818181818182,273.1818181818182,270.7142857142857,271.3888888888889,3195.0,83441.0,67223.0,17102.0,2646.042,1126.843,330.591,16.99,16.72,704.8494999999999,0.0,63.4605,6.701,6.126,117.0,119.4,-20.299999999999983,2015,3,1,139.7,108.6,191.7,116.014600322,105.357803988,122.56666666666668,133.18833333333333,135.60672715625,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
75,2015-04-01,65.272995,49.672005,127.248191,28.685178,18.56385,8.909079466,20.31,49.93,55.44,30.9,1.5,63.0,18.9,5.0,9.9,8.9,44.382760592,1.531420697,105269.0,259.09090909090907,400.0,250.22727272727272,250.0,235.5,462.5,371.59090909090907,273.40909090909093,271.9642857142857,270.1851851851852,2916.0,77561.0,64338.0,15577.0,1970.468,1146.26,365.064,35.6,20.31,779.044631,127.248191,28.685178,9.598,10.166,129.20000000000002,138.10000000000002,18.700000000000017,2015,4,2,119.4,139.7,108.6,130.11,128.93952975399998,132.4,134.52,136.37009967675002,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
76,2015-05-01,46.498152,62.093125,0.124564,56.883277,20.990285,11.39605324,38.128,49.93,55.44,57.4,1.4,59.6,14.1,4.1,4.7,2.1,42.770490062,2.40715499,106038.0,219.25,0.0,250.6818181818182,255.0,235.0,475.0,372.1590909090909,273.6363636363636,272.0833333333333,273.4583333333333,2935.0,74652.0,65055.0,17231.0,1512.444,1282.311,220.197,35.52,38.128,843.703159,0.124564,56.883277,7.332,12.36,141.29999999999998,143.39999999999998,5.2999999999999545,2015,5,2,138.10000000000002,119.4,139.7,109.62,163.661879873,133.63333333333335,140.15,134.68160968733335,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
77,2015-06-01,84.439323,43.615205,127.616282,71.311532,7.175845,5.2405823,31.024,49.93,55.44,73.3,1.5,66.7,18.9,10.3,5.7,49.2,47.548310276,2.486832843,106520.0,239.70454545454547,0.0,249.77272727272728,251.0,233.33333333333331,475.0,372.7272727272728,274.20454545454544,272.0833333333333,270.5,2301.0,70748.0,68790.0,16987.0,2127.336,1285.756,228.742,26.975,31.024,847.454186,127.616282,71.311532,6.528,18.757,176.4,225.6,82.20000000000002,2015,6,2,143.39999999999998,138.10000000000002,119.4,191.7,158.440982007,169.03333333333336,145.8,140.27819452008336,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
78,2015-07-01,152.272101,13.921178,128.053644,152.775405,2.686005,1.968639967,25.704,58.6,83.9,31.0,1.5,64.6,20.1,4.5,5.9,1.1,43.820709979,0.676271729,107269.0,298.40909090909093,0.0,250.5681818181818,253.3333333333333,235.83333333333331,475.0,372.7272727272728,274.09090909090907,273.3333333333333,268.75,2668.0,71685.0,80738.0,18220.0,1677.949,1031.811,274.057,37.6,25.704,924.272951,128.053644,152.775405,5.901,11.652,127.6,128.7,-96.9,2015,7,3,225.6,143.39999999999998,138.10000000000002,108.6,153.350791457,165.9,149.15,138.22396189866666,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
79,2015-08-01,40.496978,48.60456,134.181907,118.934395,2.3223,1.70424031,26.731,58.6,83.9,22.6,1.4,64.3,17.3,4.0,4.0,0.9,42.860393731,0.668560562,107483.0,339.20454545454544,0.0,252.27272727272728,262.5,238.61111111111111,475.0,379.54545454545456,274.09090909090907,273.5416666666667,280.15625,2520.0,90894.0,76903.0,12038.0,1439.644,1467.823,403.046,2.5,26.731,844.9656980000001,134.181907,118.934395,6.683,10.134,113.6,114.5,-14.199999999999989,2015,8,3,128.7,225.6,143.39999999999998,139.7,107.74294246200002,156.26666666666668,144.95,138.78705002683333,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
80,2015-09-01,62.13667,33.3,0.127613,107.825084,0.576455,0.355713321,11.752,58.6,83.9,20.0,1.4,62.8,23.0,4.3,2.8,0.9,42.171044255,1.5360107,108028.0,454.6875,459.6590909090909,247.72727272727272,258.125,232.91666666666663,456.25,380.6818181818182,275.79545454545456,272.5,283.0,2620.0,76490.0,76220.0,8586.0,964.959,1303.899,306.826,14.5,11.752,939.199303,0.127613,107.825084,6.315,6.565,114.29999999999998,115.2,0.7000000000000028,2015,9,3,114.5,128.7,225.6,119.4,116.014600322,119.4666666666667,144.25,138.71916666666667,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
81,2015-10-01,69.81055,16.022134,83.483249,77.136814,1.825,0.975347775,7.371,61.7,126.1,19.9,1.4,65.3,18.2,4.6,9.9,1.6,43.696378316,0.40771073,107390.0,0.0,400.5681818181818,246.5909090909091,263.75,228.05555555555557,459.375,392.6136363636364,274.54545454545456,278.2142857142857,283.25,3386.164938271605,71827.55555555556,83573.46172839506,8369.0,1175.236,1391.768,280.79,31.35,7.371,983.679937,83.483249,77.136814,7.335,4.341,119.3,120.9,5.700000000000003,2015,10,4,115.2,114.5,128.7,138.10000000000002,130.11,116.86666666666669,141.38333333333333,137.95166666666668,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
82,2015-11-01,72.62748,32.044315,127.321091,99.37344,10.908144,6.781537264,13.013,61.7,126.1,27.1,1.4,71.25,18.8,5.7,5.85,1.0,40.537145541,0.06399,107853.0,0.0,378.4090909090909,236.9318181818182,255.625,218.4375,450.0,393.1818181818182,273.29545454545456,272.5,284.58333333333337,2872.0,72169.0,85177.0,14415.0,1326.752,1329.681,395.808,22.19,13.013,704.645469,127.321091,99.37344,3.783,6.346,130.1,131.1,10.199999999999989,2015,11,4,120.9,115.2,114.5,143.39999999999998,109.62,122.40000000000003,139.33333333333334,139.74166666666665,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
83,2015-12-01,9.48676,99.731779,126.68567,80.693574,26.588144,14.652758828,14.423,61.7,126.1,30.3,1.7,111.6,30.9,8.7,11.0,21.7,42.160194029,0.0,107914.0,0.0,425.0,227.8409090909091,248.8636363636364,215.0,445.3125,392.04545454545456,273.75,272.32142857142856,293.19444444444446,3201.0,76763.0,91629.0,14205.0,2141.884,1483.285,450.453,11.9,14.423,735.146756,126.68567,80.693574,8.634,6.178,194.2,215.9,84.80000000000001,2015,12,4,131.1,120.9,115.2,225.6,191.7,155.9666666666667,137.71666666666667,141.75833333333333,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
84,2016-01-01,86.358052,40.57416,0.201593,64.278424,31.97086,15.759588847,21.388,18.0,31.02,37.8,1.7,44.5,7.7,3.8,11.7,1.9,45.333288107,3.244684242,108441.0,0.0,420.5,230.3,244.6,219.16666666666669,442.5,392.0,274.2,272.5,285.22222222222223,2999.0,88892.0,84266.0,13322.0,1925.542,1504.158,310.412,26.19,21.388,964.469983,0.201593,64.278424,7.547,3.21,107.2,109.1,-106.80000000000001,2016,1,1,215.9,131.1,120.9,128.7,108.6,152.03333333333336,134.45000000000002,141.79999999999998,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
85,2016-02-01,68.636343,24.74552,127.333086,27.913673,21.301492,10.462159814,20.791,18.0,31.02,73.9,1.6,56.3,15.4,5.9,12.3,1.1,43.965463995,1.398935291,109617.0,367.08333333333337,437.5,230.1136363636364,244.88636363636363,225.0,440.625,388.6363636363636,273.97727272727275,272.85714285714283,282.5,2905.0,80805.0,77168.0,10527.0,2180.123,1380.695,321.28700000000003,31.782,20.791,1821.852241,127.333086,27.913673,8.292,4.652,165.40000000000003,166.50000000000003,57.400000000000034,2016,2,1,109.1,215.9,131.1,114.5,139.7,163.83333333333337,143.11666666666667,144.03333333333333,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
86,2016-03-01,77.820056,16.30942,127.761811,93.580505,21.743607,11.043920478,19.05,18.0,31.02,27.6,1.4,59.0,16.8,5.4,14.3,1.0,45.978754163,2.030991817,110910.0,345.45454545454544,426.8181818181818,230.9090909090909,245.45454545454547,227.22222222222223,442.5,386.3636363636364,275.0,273.1666666666667,283.7,2952.0,89559.0,74312.0,12550.0,2860.392,1663.529,272.333,14.9,19.05,591.5016840000001,127.761811,93.580505,10.056,5.773,124.5,125.5,-41.00000000000003,2016,3,1,166.50000000000003,109.1,215.9,115.2,119.4,133.70000000000005,144.83333333333334,144.54166666666666,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
87,2016-04-01,147.513972,39.17952,1.948995,29.484587,1.206,0.870499908,28.126,30.54,65.4,36.9,1.5,63.2,14.9,4.3,11.8,9.9,44.563551191,0.855346549,111856.0,268.75,400.1190476190476,228.4090909090909,244.3181818181818,230.0,437.5,389.77272727272725,274.09090909090907,271.9642857142857,284.75,2751.0,84449.0,71602.0,10944.0,1720.81,1668.366,385.028,15.55,28.126,973.979418,1.948995,29.484587,9.141,11.669,132.6,142.5,17.0,2016,4,2,125.5,166.50000000000003,109.1,120.9,138.10000000000002,144.83333333333337,148.43333333333334,144.90833333333333,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
88,2016-05-01,95.813386,81.11124,126.986827,73.793135,3.948248,2.703892362,34.425,30.54,65.4,64.3,1.3,68.8,17.7,4.7,13.5,15.9,46.424743339,0.775503564,113302.0,239.77272727272728,300.0,234.6590909090909,250.0,229.86111111111111,437.5,388.6363636363636,274.65909090909093,272.1875,288.25,2850.0,79069.0,69252.0,9192.0,1595.822,1721.821,270.184,14.35,34.425,969.189038,126.986827,73.793135,12.406,19.859,170.29999999999995,186.2,43.69999999999999,2016,5,2,142.5,125.5,166.50000000000003,131.1,143.39999999999998,151.40000000000006,157.61666666666667,148.475,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
89,2016-06-01,73.690025,67.78337,127.654867,108.10447,0.48,0.29449924,27.654,30.54,65.4,93.8,1.3,74.0,19.6,5.7,7.1,28.3,49.170214669,0.791217011,115004.0,319.6969696969697,0.0,234.0909090909091,251.5151515151515,231.29629629629628,437.5,386.3636363636364,274.09090909090907,272.6190476190476,297.1666666666667,2454.0,66799.0,65272.0,9874.0,1779.053,1590.702,232.593,2.1,27.654,918.469663,127.654867,108.10447,7.711,9.816,201.5,229.8,43.60000000000002,2016,6,2,186.2,142.5,125.5,215.9,225.6,186.1666666666667,159.93333333333334,148.825,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
90,2016-07-01,62.280256,24.4,125.965964,98.611319,1.700638,1.188388463,25.844,51.0,99.5,35.6,1.8,75.3,20.5,4.5,4.7,4.8,47.845474324,0.834730655,115554.0,382.27272727272725,0.0,235.0,252.72727272727272,230.0,437.5,385.9090909090909,274.09090909090907,272.7142857142857,293.55555555555554,2521.0,77487.0,86438.0,11341.0,1488.815,1229.338,561.9050000000001,33.8,25.844,707.345717,125.965964,98.611319,8.008,14.561,142.39999999999998,147.2,-82.60000000000002,2016,7,3,229.8,186.2,142.5,109.1,128.7,187.73333333333338,166.28333333333333,150.36666666666667,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
91,2016-08-01,87.57477,84.226484,134.864009,78.777163,0.035,0.0063,17.223,51.0,99.5,26.3,1.3,70.7,21.6,4.6,7.4,1.0,46.450115667,0.865913937,115734.0,466.2121212121213,463.6363636363636,232.95454545454547,253.63636363636363,234.77272727272728,437.5,276.3636363636364,274.27272727272725,272.75,288.3333333333333,2479.0,94635.0,79834.0,10421.0,1418.414,1564.221,720.016,0.0,17.223,888.080828,134.864009,78.777163,7.272,14.989,131.9,132.9,-14.299999999999983,2016,8,3,147.2,229.8,186.2,166.50000000000003,114.5,169.9666666666667,160.68333333333334,151.9,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
92,2016-09-01,72.123004,52.38915,0.130763,88.104247,0.08192,0.010387971,16.156,51.0,99.5,23.2,1.3,66.9,23.3,5.5,6.9,1.4,46.965922398,0.818526137,116661.0,0.0,392.4242424242424,235.15151515151516,254.39393939393935,240.20833333333331,437.5,389.3939393939394,276.66666666666663,273.57142857142856,286.3888888888889,2550.0,82205.0,80613.0,10180.0,927.696,1040.17,332.625,0.0,16.156,985.11699,0.130763,88.104247,7.136,8.987,127.1,128.5,-4.400000000000006,2016,9,3,132.9,147.2,229.8,125.5,115.2,136.20000000000005,161.18333333333334,153.00833333333335,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
93,2016-10-01,33.683002,18.15344,134.748658,75.835035,0.01725,0.01652994,14.133,67.83,139.87,26.8,1.3,74.8,23.2,5.7,3.3,2.8,47.755250956,0.72276342,117467.0,0.0,350.0,242.0,255.0,238.33333333333331,437.5,383.3333333333333,276.0,273.3333333333333,282.77777777777777,2694.0,75952.0,82346.0,11763.0,1032.011,1124.117,229.826,27.5,14.133,782.1633069999999,134.748658,75.835035,7.568,8.87,135.10000000000002,137.90000000000003,9.400000000000034,2016,10,4,128.5,132.9,147.2,142.5,120.9,133.10000000000005,160.41666666666666,154.42499999999998,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
94,2016-11-01,138.089472,56.89543,116.98885,85.564851,0.59458,0.105983,14.312,67.83,139.87,25.2,1.3,73.3,24.4,7.4,4.5,11.5,47.635713813,0.798839941,119029.0,0.0,378.4090909090909,240.6818181818182,251.70454545454547,239.4318181818182,446.875,396.59090909090907,278.3333333333333,273.57142857142856,290.2916666666667,2917.0,74270.0,89609.0,13726.0,1239.471,1618.06,274.604,39.45,14.312,596.243299,116.98885,85.564851,6.497,7.368,136.1,147.6,9.69999999999996,2016,11,4,137.90000000000003,128.5,132.9,186.2,131.1,138.00000000000003,153.98333333333332,155.8,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
95,2016-12-01,22.915458,27.20612,134.886307,106.236293,0.0,0.0,11.228,67.83,139.87,45.2,1.5,120.93,29.5,12.9,7.1,23.9,48.568107313,0.0035711,119952.0,0.0,395.45454545454544,240.9090909090909,247.72727272727272,234.66666666666669,462.5,410.6060606060606,279.6969696969697,276.6666666666667,295.91666666666663,2998.0,87296.0,99208.0,13015.0,1792.55,1553.191,275.42,28.995,11.228,760.2814000000001,134.886307,106.236293,5.819,7.368,217.13,241.03,93.43,2016,12,4,147.6,137.90000000000003,128.5,229.8,215.9,175.51000000000008,155.85500000000002,157.89416666666668,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
96,2017-01-01,67.934774,41.596394,134.595905,53.143184,4.377843,3.608390232,23.424,21.25,34.73,38.85,1.7,51.0,7.9,4.3,1.4,2.4,48.687,1.8,121051.0,0.0,380.6818181818182,247.72727272727272,253.4090909090909,238.63636363636363,471.875,405.1136363636364,279.3181818181818,278.48958333333337,294.20454545454544,2905.0,93641.0,87689.0,14126.0,1751.305,1695.5,242.026,21.19,23.424,753.102911,134.595905,53.143184,7.012,7.491,105.15,107.55,-133.48000000000002,2017,1,1,241.03,147.6,137.90000000000003,147.2,109.1,165.39333333333337,149.24666666666667,157.76500000000001,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
97,2017-02-01,73.985002,42.259548,0.088858,65.328049,3.030148,2.680444531,17.282,21.25,34.73,80.8,1.7,61.0,17.4,5.1,1.4,1.5,50.66200000000002,0.889,121857.0,335.41666666666663,363.25757575757575,241.9318181818182,251.89393939393935,236.9318181818182,465.625,405.6818181818182,282.19696969696975,283.09523809523813,297.6136363636364,2639.0,86842.0,81190.0,12233.0,1772.07,1269.111,281.373,77.73,17.282,1039.281093,0.088858,65.328049,7.65,6.012,167.4,168.9,61.35000000000001,2017,2,1,107.55,241.03,147.6,132.9,166.50000000000003,172.49333333333337,155.24666666666667,157.965,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
98,2017-03-01,62.767171,62.46833,128.656826,92.86695,1.42335,0.857764695,19.876,21.25,34.73,27.2,1.1,70.3,20.0,5.2,2.8,6.2,49.467000000000006,0.844,122741.0,301.8518518518519,355.6818181818182,243.0681818181818,253.97727272727272,236.3636363636364,462.5,405.6818181818182,284.77272727272725,285.71969696969694,297.04545454545456,3000.0,98487.0,81572.0,16745.0,2198.336,1885.442,281.373,77.73,19.876,851.747224,128.656826,92.86695,9.602,10.669,126.6,132.79999999999998,-36.10000000000002,2017,3,1,168.9,107.55,241.03,128.5,125.5,136.4166666666667,155.96333333333334,158.57333333333335,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
99,2017-04-01,97.955294,66.328995,0.0429,75.666207,2.920007,2.734265564,22.513,54.35,78.89,41.9,1.1,77.4,19.3,4.8,1.6,13.7,49.78099999999999,1.101,123421.0,232.57575757575756,343.93939393939394,243.939393939394,256.06060606060606,234.83333333333331,462.5,404.54545454545456,289.09090909090907,285.7142857142857,292.12121212121207,3032.0,96603.0,77712.0,14070.0,1681.255,1340.632,240.543,42.32,22.513,1117.919893,0.0429,75.666207,13.135,13.38,146.10000000000002,159.8,27.00000000000003,2017,4,2,132.79999999999998,168.9,107.55,137.90000000000003,142.5,153.83333333333337,159.61333333333332,160.01500000000001,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
100,2017-05-01,106.099041,37.02145,141.784782,72.019093,1.762183,1.04179181,28.883,54.35,78.89,65.1,1.0,74.2,22.7,5.9,3.5,39.75,49.832,0.99,124122.0,290.1515151515151,0.0,247.72727272727272,260.60606060606057,245.0,462.5,404.54545454545456,290.45454545454544,285.41666666666663,289.0909090909091,3016.0,84691.0,69553.0,12158.0,1514.883,1229.938,411.91,50.75,28.883,754.618125,141.784782,72.019093,12.705,14.025,172.4,212.15,52.349999999999994,2017,5,2,159.8,132.79999999999998,168.9,147.6,186.2,168.25000000000003,170.37166666666667,162.1775,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
101,2017-06-01,59.985293,67.387,262.371329,75.72774,2.0,1.330299,33.617,54.35,78.89,94.15,1.152,90.0,23.9,5.9,2.0,5.14,51.631,1.101,124707.0,355.3030303030304,0.0,247.72727272727272,261.3636363636364,237.87878787878788,462.5,404.54545454545456,287.72727272727275,291.1904761904762,299.69696969696975,2493.0,65222.0,63331.0,11241.0,1722.429,1486.713,306.119,118.85,33.617,668.784931,262.371329,75.72774,11.343,12.845,217.102,222.242,10.091999999999985,2017,6,2,212.15,159.8,132.79999999999998,241.03,229.8,198.06400000000005,167.24033333333333,161.5476666666667,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
102,2017-07-01,80.909902,45.8284,0.18454,81.581062,2.709753,2.26358971,27.904,73.74,118.89,39.3,1.1,77.2,23.9,7.3,0.8,3.0,50.296,1.23,125595.0,425.4545454545454,0.0,254.54545454545453,271.21212121212125,248.61111111111111,462.5,404.54545454545456,293.48484848484844,288.33333333333337,301.2121212121212,2594.0,91225.0,84971.0,13053.0,1748.295,1579.904,462.938,38.38,27.904,1124.609398,0.18454,81.581062,12.432,17.77,149.60000000000002,152.60000000000002,-69.64199999999997,2017,7,3,222.242,212.15,159.8,107.55,147.2,195.66400000000002,174.74866666666665,161.99766666666667,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
103,2017-08-01,104.167641,51.753795,134.480982,87.639901,0.054,0.00999,21.083,73.74,118.89,31.300000000000004,0.9,74.3,25.8,6.1,1.53,3.7,52.198,0.998,125870.0,590.9090909090909,502.27272727272725,259.20454545454544,272.15909090909093,246.0,462.5,398.8636363636364,293.1818181818182,292.85714285714283,305.5681818181818,2672.0,101508.0,94602.0,13226.0,1715.469,1448.28,323.595,32.3,21.083,1132.942117,134.480982,87.639901,12.082,13.945,139.93,143.63,-8.970000000000027,2017,8,3,152.60000000000002,222.242,212.15,168.9,132.9,172.82400000000004,170.537,162.89183333333332,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
104,2017-09-01,82.404287,54.38342,134.688927,75.007671,0.0,0.0,23.761,73.74,118.89,27.2,1.0,80.6,22.5,4.7,2.3,4.8,52.621,0.901,126864.0,0.0,391.6666666666666,277.16666666666663,287.40740740740745,239.58333333333331,462.5,400.0,292.4166666666667,291.38888888888886,288.6666666666667,2569.0,96822.0,75687.0,11812.0,932.965,1111.182,272.98900000000003,26.195,23.761,828.459402,134.688927,75.007671,12.351,16.886,138.3,143.10000000000002,-0.5299999999999727,2017,9,3,143.63,152.60000000000002,222.242,132.79999999999998,128.5,146.44333333333338,172.2536666666667,164.1085,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
105,2017-10-01,90.970319,34.17627,134.593095,76.661174,0.0,0.0,21.24,92.19,178.29,25.4,0.9,71.4,20.5,4.9,1.6,3.1,51.275,0.0,127601.0,0.0,381.8181818181818,271.3636363636364,279.54545454545456,240.0,462.5,400.0,290.5,290.625,298.0,2695.0,78076.0,70552.0,8784.0,884.108,1146.606,482.4690000000001,57.0,21.24,1621.005731,134.593095,76.661174,9.722,11.278,124.7,127.8,-15.300000000000026,2017,10,4,143.10000000000002,143.63,152.60000000000002,159.8,137.90000000000003,138.1766666666667,166.92033333333333,163.26683333333335,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
106,2017-11-01,95.603618,55.41,0.100454,112.219626,1.511231,1.294393678,20.393,92.19,178.29,28.6,1.0,72.2,24.6,5.2,1.5,5.85,47.991,0.068,128099.0,0.0,371.96969696969705,284.0909090909091,287.91666666666663,257.29166666666663,462.5,398.48484848484856,296.2121212121212,292.22222222222223,301.2121212121212,2672.0,82628.0,88696.0,13357.0,1109.222,1330.587,278.358,71.58,20.393,898.01092,0.100454,112.219626,12.693,6.971,133.1,138.95,11.149999999999991,2017,11,4,127.8,143.10000000000002,143.63,212.15,147.6,136.6166666666667,154.72033333333334,162.546,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
